professor_name,department,overall_score,num_ratings,feedback_take_again,tags,review_text,source_link
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1307 | May 25th, 2022 | Quality | 5.0 | Difficulty | 3.0 | BIO1307 | May 25th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | B | Textbook: | Yes | Mr. Brake's class helped me to grow substantially as a student! He's always willing to help and always gives us resources too. He'll always tell jokes but still teaches really well. 10/10 professor for sure | Tough grader | Participation matters | Gives good feedback | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1307 | May 25th, 2022 | Quality | 5.0 | Difficulty | 4.0 | BIO1307 | May 25th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | B+ | Textbook: | Yes | Mr. Brake is the best biology teacher ever! He is very funny, and a great teacher aside all the lectures. He is only strict because he wants all of his students to do good, and gives great feedback so that you can improve through each assignment. This class will definitely improve your writing abilities, and is only as hard as you make it. | Gives good feedback | So many papers | Lecture heavy | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1307 | May 25th, 2022 | Quality | 5.0 | Difficulty | 3.0 | BIO1307 | May 25th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | B- | Textbook: | Yes | Mr. Brake is amazing and does his job as a teacher. He goes above and beyond when helping his students and giving feedback. Mr. Brake does everything and anything for his students to pass his class, but it is up to the students to put in effort as well. | Amazing lectures | Gives good feedback | Hilarious | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIOL1307 | May 24th, 2022 | Quality | 5.0 | Difficulty | 4.0 | BIOL1307 | May 24th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | B+ | Textbook: | Yes | Mr. Brake was exceptional in teaching the information in the class material and made learning a simple process. Although having a difficult class, it had me improved my problem-solving skills and gave me a better work ethic. | Tough grader | Amazing lectures | Clear grading criteria | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1306 | May 24th, 2022 | Quality | 4.0 | Difficulty | 4.0 | BIO1306 | May 24th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | C | Textbook: | Yes | This professor is capable of giving amazing examples on the fly to explain his subject. This professor challenged my abilities to show me I'm capable of better. Lastly this professor made me ready for any other course later down the road. | Tough grader | Amazing lectures | Hilarious | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1306 | May 24th, 2022 | Quality | 5.0 | Difficulty | 4.0 | BIO1306 | May 24th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | You get a lot of papers and it is pretty difficult, but I learned so much in this class compared to other courses I have taken. I really recommend this teacher and class. | Clear grading criteria | Gives good feedback | So many papers | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1307 | May 24th, 2022 | Quality | 5.0 | Difficulty | 1.0 | BIO1307 | May 24th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A+ | Textbook: | Yes | This was a great class. He was very helpful and cared about our success. This was definitely a class that i learned from and was challenged by. | Gives good feedback | Hilarious | So many papers | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIOL1307 | Apr 15th, 2021 | Quality | 3.0 | Difficulty | 4.0 | BIOL1307 | Apr 15th, 2021 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | B- | Textbook: | Yes | Very tough class overall, but Mr. Brake is generally a good teacher. The first semester he seemed to be temperamental toward his students for sometimes no reason, but would come through as well. His class is very energy draining and the papers are long but overall a pretty good class. | Lots of homework | Lecture heavy | So many papers | Helpful | 0 | 1",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIOL1307 | Apr 12th, 2021 | Quality | 5.0 | Difficulty | 4.0 | BIOL1307 | Apr 12th, 2021 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | B+ | Textbook: | Yes | It's a super hard class, but he is a great teacher. The class is very difficult, but I wouldn't choose another teacher to teach it. | Gives good feedback | Get ready to read | Lecture heavy | Helpful | 1 | 1",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIOLOGY1307 | Apr 12th, 2021 | Quality | 5.0 | Difficulty | 5.0 | BIOLOGY1307 | Apr 12th, 2021 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | B+ | Textbook: | Yes | Great question Mr.B . Why don't you explain. | Respected | Lots of homework | Get ready to read | Helpful | 0 | 1",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIOL1307 | Apr 12th, 2021 | Quality | 5.0 | Difficulty | 3.0 | BIOL1307 | Apr 12th, 2021 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | Gives inspirational TED talks, dad jokes, goes over lessons well, and genuinely cares about his students. If he ever changes a due date it's to give us more time! :) | Gives good feedback | Respected | Inspirational | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1307 | Feb 15th, 2018 | Quality | 1.0 | Difficulty | 5.0 | BIO1307 | Feb 15th, 2018 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Textbook: | Yes | He has no respect for his students and constantly screams at them for no reason often contradicting it seconds later. Due dates change without any warning all the time. He uses 45 minute videos and tedious power points he didn't write to teach concepts he doesn't understand himself. If you have another option for Biology 1307 and 1107, take it. | Tough Grader | LOTS OF HOMEWORK | LECTURE HEAVY | Helpful | 2 | 2",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIOL1107 | Feb 15th, 2018 | Quality | 3.0 | Difficulty | 4.0 | BIOL1107 | Feb 15th, 2018 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | A | Textbook: | Yes | I wish we wouldve had more fun things to do instead of listening to lectures. | Tough Grader | LOTS OF HOMEWORK | LECTURE HEAVY | Helpful | 2 | 1",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1306 | Feb 15th, 2018 | Quality | 1.0 | Difficulty | 4.0 | BIO1306 | Feb 15th, 2018 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | B- | Textbook: | Yes | David Brake is a first year teacher who is not only very moody, but is incredibly difficult to deal with. In the Biology 1306 class, Brake will read directly off of slideshows or show videos the whole period. Due dates for quizzes and other assignments are constantly being changed without notice. David Brake is also very impatient with students. | Tough Grader | Get ready to read | LOTS OF HOMEWORK | Helpful | 2 | 2",https://www.ratemyprofessors.com/professor/2343177
David Brake,Professor in the Biology department at University of Texas at Tyler,4.4/5,Overall Quality Based on 28 ratings,79%Would take again3.7Level of Difficulty,"Gives good feedback, Tough grader, Lecture heavy, Amazing lectures, Lots of homework","BIO1307 | Feb 15th, 2018 | Quality | 1.0 | Difficulty | 4.0 | BIO1307 | Feb 15th, 2018 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Textbook: | Yes | One of the most hands off teachers. He shows little care for helping his students. Also reading straight from a power point and yelling at us is not a very good teaching strategy. | LECTURE HEAVY | Helpful | 2 | 1",https://www.ratemyprofessors.com/professor/2343177
Maddox Dotson,Professor in the History department at University of Texas at Tyler,4.8/5,Overall Quality Based on 28 ratings,93%Would take again1.8Level of Difficulty,"Hilarious, Get ready to read, Amazing lectures, Clear grading criteria, Caring","HIST1301 | Aug 19th, 2025 | Quality | 5.0 | Difficulty | 2.0 | HIST1301 | Aug 19th, 2025 | For Credit | : | Yes | Attendance | : | Mandatory | Would Take Again | : | Yes | Grade | : | B | Textbook | : | Yes | This is going to sound crazy, but I CHOSE to take his 8AM for 2 semesters because I liked his class so much. It was super easy and his tests were really easy too if you just showed up to class and paid at least a small amount of attention. He's super outgoing and helpful that you wont get bored that easily while listening to his lectures. | Hilarious | Lecture heavy | Accessible outside class | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/2195640
